EventID,Timestamp,Source IP,Destination IP,Protocol,Action,Bytes Sent,Risk Score
N01439,2025-03-22 22:01:46,152.96.125.23,133.155.116.111,TCP,Allow,20722,0.68
N01440,2025-03-31 19:56:57,145.203.160.25,209.51.178.246,HTTP,Block,17405,0.56
N01441,2025-03-22 09:59:25,150.222.122.88,169.95.228.186,ICMP,Reset,40898,0.77
N01442,2025-03-23 14:40:15,160.228.153.160,208.232.240.167,TCP,Allow,28976,0.06
N01443,2025-03-15 15:09:14,208.104.209.18,214.47.47.25,TCP,Reset,26948,0.79
N01444,2025-03-17 09:13:34,49.174.58.10,195.129.249.184,ICMP,Reset,31500,0.68
N01445,2025-04-06 15:40:59,134.164.41.0,206.171.224.15,TCP,Block,18971,0.36
N01446,2025-03-26 00:27:01,39.228.237.98,72.109.24.15,UDP,Allow,34676,0.81
N01447,2025-04-06 15:01:02,208.15.100.49,117.10.182.232,TCP,Reset,16182,0.03
N01448,2025-03-15 07:25:57,96.93.141.240,106.213.132.4,UDP,Reset,2075,0.77
N01449,2025-03-14 17:42:56,112.254.214.142,130.195.10.91,UDP,Allow,47411,0.53
N01450,2025-03-30 19:16:16,197.15.226.24,52.66.30.42,HTTPS,Allow,25130,0.3
N01451,2025-03-19 14:27:20,140.26.85.6,141.179.75.238,ICMP,Allow,29033,0.31
N01452,2025-03-27 02:02:58,192.45.167.40,210.248.14.253,ICMP,Reset,29719,0.52
N01453,2025-03-20 03:22:41,191.231.186.192,199.81.236.2,TCP,Reset,21902,0.56
N01454,2025-03-25 16:44:16,90.162.152.215,205.151.61.180,UDP,Allow,4986,1.0
N01455,2025-03-21 17:40:01,177.20.53.209,157.255.204.135,UDP,Reset,44813,0.13
N01456,2025-03-29 21:50:02,169.246.153.115,183.219.60.175,TCP,Block,5230,0.59
N01457,2025-03-22 09:47:20,63.246.171.62,29.132.74.247,UDP,Reset,19507,0.24
N01458,2025-03-18 13:54:01,201.64.139.71,175.78.127.93,HTTP,Allow,5762,0.5
N01459,2025-03-15 08:47:19,23.218.173.74,105.174.45.110,TCP,Reset,48154,0.28
N01460,2025-04-02 00:55:54,143.3.243.31,24.79.73.251,TCP,Allow,7458,0.93
N01461,2025-04-06 11:49:51,64.78.84.89,64.34.129.162,HTTPS,Allow,43061,0.04
N01462,2025-03-28 02:21:08,206.145.200.125,192.245.208.128,TCP,Block,33990,0.57
N01463,2025-04-13 11:44:30,143.227.231.130,6.243.92.169,TCP,Allow,19541,0.6
N01464,2025-04-12 21:36:59,95.128.77.62,122.101.109.250,UDP,Reset,21648,0.38
N01465,2025-04-03 19:25:03,223.58.185.126,194.44.189.173,UDP,Allow,27580,0.41
N01466,2025-03-15 17:48:44,30.181.248.45,186.205.214.1,TCP,Reset,33646,0.01
N01467,2025-03-27 06:15:42,223.228.171.121,188.230.236.40,TCP,Block,34108,0.36
N01468,2025-03-21 18:07:43,1.59.89.79,213.119.4.230,HTTP,Block,35405,0.14
N01469,2025-04-01 22:07:04,117.38.109.45,217.17.111.220,ICMP,Reset,16113,0.78
N01470,2025-03-16 04:55:31,206.7.46.151,132.220.230.174,HTTPS,Allow,12552,0.6
N01471,2025-04-08 23:53:58,116.11.58.238,70.142.92.245,ICMP,Allow,26296,0.89
N01472,2025-04-10 10:07:06,197.186.226.184,41.165.218.60,TCP,Block,39493,0.26
N01473,2025-04-02 16:13:06,192.207.134.34,194.178.243.196,HTTP,Reset,36595,0.71
N01474,2025-03-16 02:53:46,200.200.161.244,55.228.137.169,TCP,Allow,9054,0.04
N01475,2025-03-20 22:05:47,185.209.27.186,134.45.203.42,UDP,Block,23479,0.28
N01476,2025-03-15 13:23:07,5.17.75.229,191.67.77.210,UDP,Reset,44027,0.0
N01477,2025-04-10 07:26:37,139.46.168.18,128.82.108.16,UDP,Allow,22012,0.92
N01478,2025-03-26 06:02:09,183.151.53.66,207.136.61.231,HTTPS,Block,26646,0.34
N01479,2025-03-18 21:25:41,208.128.23.177,160.111.63.7,ICMP,Reset,33174,0.86
N01480,2025-04-12 05:51:37,88.116.164.170,171.104.197.233,UDP,Reset,12526,0.32
N01481,2025-03-18 01:49:22,93.146.19.133,222.205.221.29,HTTPS,Block,45692,0.02
N01482,2025-04-01 14:32:29,138.51.184.186,222.29.120.229,HTTP,Block,25847,0.95
N01483,2025-04-03 06:44:44,37.14.172.161,47.117.190.210,TCP,Block,37970,0.66
N01484,2025-04-12 02:51:15,197.139.198.116,21.179.86.142,HTTPS,Block,44458,0.18
N01485,2025-03-21 12:20:01,214.142.92.245,105.71.14.203,TCP,Reset,18594,0.99
N01486,2025-04-07 21:29:27,204.98.154.200,119.58.172.58,HTTPS,Reset,11850,0.18
N01487,2025-04-11 08:05:04,192.162.74.229,64.21.69.209,ICMP,Reset,27188,0.37
N01488,2025-04-02 12:14:58,125.109.250.122,150.137.235.168,ICMP,Reset,14596,0.42
N01489,2025-03-21 19:47:56,150.224.70.241,24.146.143.119,UDP,Reset,14337,0.2
N01490,2025-04-04 10:17:07,223.71.175.142,207.15.236.114,HTTP,Allow,28679,0.96
N01491,2025-03-17 19:39:25,96.131.126.0,78.49.72.235,UDP,Reset,44147,0.92
N01492,2025-03-31 06:13:13,222.53.179.189,187.142.135.142,TCP,Block,47623,0.98
N01493,2025-04-12 22:07:58,188.129.118.121,81.110.99.14,HTTPS,Reset,27968,0.02
N01494,2025-04-07 20:56:59,45.8.126.95,56.62.124.174,TCP,Allow,39890,0.08
N01495,2025-03-23 08:25:37,19.224.194.155,187.172.151.205,TCP,Reset,14655,0.38
N01496,2025-03-20 23:41:28,157.152.120.0,4.217.29.51,UDP,Reset,28061,0.84
N01497,2025-04-02 17:23:20,17.245.115.243,196.102.4.67,TCP,Block,39028,0.73
N01498,2025-03-22 23:42:51,21.241.178.7,69.156.31.197,ICMP,Block,35338,0.61
N01499,2025-04-04 09:53:52,192.170.177.19,128.196.247.186,UDP,Allow,14548,0.18
N01500,2025-03-29 00:02:36,137.249.135.243,32.17.172.102,TCP,Allow,43491,0.49
N01501,2025-03-17 03:34:36,134.233.20.126,212.8.56.194,HTTP,Reset,7078,0.76
N01502,2025-03-22 10:46:20,190.138.120.222,202.84.35.43,HTTP,Reset,41020,0.1
N01503,2025-03-30 09:03:13,162.79.63.47,217.104.31.24,TCP,Block,21292,0.59
N01504,2025-03-23 12:33:23,216.250.109.139,24.99.176.121,HTTP,Block,15640,0.27
N01505,2025-04-10 00:17:17,31.177.192.143,13.112.69.24,HTTP,Block,35091,1.0
N01506,2025-03-18 08:08:45,61.59.7.51,161.151.34.201,HTTPS,Allow,22878,0.14
N01507,2025-03-25 23:54:26,207.124.142.82,48.166.221.8,TCP,Allow,6339,0.31
N01508,2025-04-08 20:46:17,162.104.91.113,199.125.52.79,HTTP,Block,936,0.15
N01509,2025-04-12 14:16:39,137.236.238.208,16.85.70.202,TCP,Allow,25637,0.74
N01510,2025-03-20 10:21:18,220.96.8.203,105.153.116.55,TCP,Block,34169,0.72
N01511,2025-04-08 20:22:36,169.133.55.118,173.171.75.129,HTTPS,Block,24912,0.9
N01512,2025-03-30 01:47:18,21.222.69.70,62.77.93.20,HTTPS,Allow,10167,0.3
N01513,2025-03-22 05:58:50,49.14.88.242,159.63.49.142,TCP,Block,9490,0.05
N01514,2025-03-15 06:15:46,159.34.159.224,90.168.67.251,TCP,Allow,33644,0.87
N01515,2025-04-10 00:16:54,150.242.167.62,126.95.76.245,ICMP,Reset,10414,0.55
N01516,2025-03-22 03:05:27,223.119.150.79,9.42.50.252,TCP,Reset,17801,0.43
N01517,2025-03-26 09:11:43,114.81.48.126,200.82.155.170,TCP,Block,13034,0.16
N01518,2025-04-10 11:16:39,209.136.140.161,213.68.139.198,TCP,Allow,40957,0.81
N01519,2025-04-09 07:28:07,23.156.154.144,100.42.7.39,HTTP,Allow,44333,0.91
N01520,2025-03-17 03:31:22,165.240.158.186,192.219.241.50,ICMP,Reset,21704,0.48
N01521,2025-03-29 17:09:35,182.143.19.199,136.87.14.153,UDP,Block,2086,0.12
N01522,2025-03-30 22:02:05,202.232.145.52,69.222.92.46,HTTP,Reset,47751,0.74
N01523,2025-04-10 08:40:09,139.97.233.181,65.64.41.103,ICMP,Block,38274,0.03
N01524,2025-04-08 09:18:29,41.228.194.178,222.12.175.144,TCP,Allow,38361,0.67
N01525,2025-04-03 14:16:17,67.255.189.222,192.111.49.121,TCP,Block,26375,0.94
N01526,2025-03-26 17:14:17,183.187.116.187,188.150.59.7,UDP,Allow,22537,0.74
N01527,2025-04-11 06:20:52,203.139.81.169,200.113.97.149,HTTPS,Allow,41641,0.22
N01528,2025-03-26 08:46:56,204.33.144.67,200.40.31.46,HTTPS,Block,38903,0.65
N01529,2025-03-24 21:57:59,31.128.26.143,136.177.85.31,ICMP,Allow,1542,0.67
N01530,2025-03-19 15:31:24,183.74.203.248,212.18.159.234,UDP,Block,39378,0.29
N01531,2025-03-29 10:44:58,117.158.74.215,200.37.141.179,HTTP,Reset,44442,0.85
N01532,2025-03-21 08:39:44,20.210.229.70,194.91.175.94,HTTPS,Block,4609,0.38
N01533,2025-03-18 03:46:46,77.117.115.253,22.186.176.135,TCP,Reset,23227,0.28
N01534,2025-03-21 19:48:18,194.42.7.221,197.6.73.180,TCP,Block,23263,0.71
N01535,2025-03-18 23:42:13,194.195.186.146,213.92.180.30,HTTPS,Allow,31420,0.64
N01536,2025-03-28 14:46:39,1.214.90.133,24.164.251.83,HTTP,Block,38685,0.62
N01537,2025-04-07 20:40:53,94.240.135.240,38.43.85.101,HTTPS,Allow,19071,0.69
N01538,2025-03-17 04:44:07,206.175.105.8,179.26.190.180,UDP,Block,30743,0.18
N01539,2025-03-20 21:39:34,219.99.215.136,170.161.194.189,TCP,Allow,2405,0.95
N01540,2025-04-05 05:10:51,192.111.119.23,140.18.73.71,UDP,Block,7518,0.44
N01541,2025-03-28 09:46:23,208.45.213.144,219.88.49.80,ICMP,Reset,24867,0.6
N01542,2025-04-01 15:51:27,180.15.221.24,223.231.231.79,ICMP,Reset,23426,0.94
N01543,2025-03-24 14:29:47,199.131.215.80,20.148.136.45,HTTP,Allow,43723,0.19
N01544,2025-04-05 01:54:45,3.186.7.31,98.88.98.84,UDP,Allow,7211,0.11
N01545,2025-03-30 00:41:07,197.156.49.227,214.107.210.67,HTTP,Reset,15538,0.05
N01546,2025-03-18 21:45:03,198.86.178.166,203.24.14.102,TCP,Block,655,0.69
N01547,2025-03-22 08:56:28,100.205.62.41,206.116.185.202,HTTPS,Allow,45396,0.54
N01548,2025-04-02 10:54:06,151.101.155.48,171.49.15.213,HTTPS,Reset,32937,0.14
N01549,2025-03-30 20:39:54,216.243.241.139,123.108.151.115,HTTP,Block,46982,0.49
N01550,2025-03-16 21:14:22,213.130.255.20,156.141.178.127,HTTPS,Reset,26003,0.97
N01551,2025-03-29 10:55:56,21.157.21.77,211.237.128.185,HTTP,Allow,47277,0.08
N01552,2025-03-18 08:35:50,32.110.236.40,171.4.146.22,UDP,Block,38697,0.02
N01553,2025-03-24 03:42:09,45.242.145.27,34.84.249.4,UDP,Reset,29083,0.74
N01554,2025-03-27 04:13:44,217.211.229.249,67.91.170.53,ICMP,Reset,18345,0.86
N01555,2025-03-22 16:07:03,172.15.15.65,145.230.35.46,HTTPS,Reset,36193,0.15
N01556,2025-03-24 18:21:50,70.15.255.79,151.217.52.227,HTTPS,Allow,4215,0.03
N01557,2025-03-15 13:29:15,208.135.169.98,211.169.109.16,TCP,Block,20854,0.3
N01558,2025-03-31 10:29:40,210.75.112.248,218.107.215.118,HTTP,Block,35158,0.42
N01559,2025-03-20 13:17:26,204.163.208.30,211.82.146.23,HTTP,Reset,28486,0.07
N01560,2025-04-07 12:17:14,87.86.236.23,78.82.112.233,TCP,Allow,30899,0.6
N01561,2025-03-17 18:32:15,195.164.7.95,156.69.23.72,ICMP,Reset,30282,0.4
N01562,2025-03-31 21:24:20,109.98.13.6,71.181.56.163,HTTPS,Block,24415,0.7
N01563,2025-03-27 22:40:09,11.192.187.72,193.96.138.204,HTTPS,Allow,25453,0.17
N01564,2025-04-09 16:44:18,26.137.34.162,150.103.253.89,TCP,Block,19625,0.64
N01565,2025-03-25 00:20:35,200.219.42.26,151.107.129.220,ICMP,Reset,979,0.81
N01566,2025-03-23 18:13:04,79.229.197.101,180.178.11.243,TCP,Allow,42388,0.94
N01567,2025-03-19 18:44:00,8.26.67.243,183.19.167.220,UDP,Block,16700,0.14
N01568,2025-03-31 06:42:11,150.18.238.153,219.68.195.100,UDP,Reset,40534,0.6
N01569,2025-03-17 08:28:55,154.151.195.114,200.100.151.45,ICMP,Reset,29565,0.85
N01570,2025-03-24 23:31:22,207.185.216.50,210.248.196.70,TCP,Allow,24353,0.6
N01571,2025-03-14 19:02:09,200.89.219.36,118.94.227.134,ICMP,Reset,12703,0.26
N01572,2025-03-30 07:09:54,212.64.66.200,222.42.238.224,HTTP,Reset,11819,0.18
N01573,2025-03-21 04:22:18,217.98.234.113,168.79.95.4,TCP,Reset,7511,0.13
N01574,2025-03-25 08:41:53,190.253.177.250,177.254.154.32,HTTPS,Reset,3183,0.8
N01575,2025-03-26 18:36:10,177.239.61.191,82.150.120.215,TCP,Block,31076,0.23
N01576,2025-03-28 07:52:27,216.215.67.147,217.254.247.47,HTTP,Allow,41513,0.69
N01577,2025-04-07 01:11:19,122.136.12.123,214.64.142.23,HTTPS,Block,18437,0.4
N01578,2025-03-23 00:10:51,208.95.92.139,139.77.239.204,ICMP,Block,17687,0.96
N01579,2025-04-06 01:45:11,18.179.231.223,52.234.223.224,UDP,Reset,46214,0.97
N01580,2025-03-19 17:25:47,215.125.141.15,220.242.5.195,TCP,Allow,24347,0.7
N01581,2025-03-29 10:37:05,135.77.35.69,201.253.208.213,UDP,Reset,29193,0.95
N01582,2025-03-26 01:11:17,203.27.174.98,210.100.158.83,HTTP,Allow,19049,0.97
N01583,2025-04-12 04:32:41,206.39.165.206,15.51.28.202,UDP,Block,3439,0.2
N01584,2025-03-31 08:59:50,133.156.42.84,194.39.32.23,HTTP,Block,20888,0.34
N01585,2025-03-24 22:48:11,131.33.166.220,128.60.243.253,HTTPS,Allow,30541,0.94
N01586,2025-03-19 03:07:24,8.156.254.44,116.200.188.225,ICMP,Reset,24381,0.59
N01587,2025-04-07 03:08:14,103.182.59.22,138.202.37.60,HTTP,Allow,43152,0.1
N01588,2025-03-20 23:53:35,86.39.250.18,122.107.175.67,UDP,Reset,8864,0.26
N01589,2025-03-15 06:52:19,220.167.29.94,99.168.212.15,TCP,Block,11362,0.37
N01590,2025-03-18 07:38:10,66.164.169.147,74.252.200.132,HTTP,Reset,25468,0.21
N01591,2025-03-17 23:54:08,198.48.24.8,173.142.153.107,TCP,Block,35017,0.43
N01592,2025-03-20 14:32:59,174.134.113.96,46.123.121.66,ICMP,Block,23071,0.43
N01593,2025-04-04 19:53:11,50.36.200.66,159.44.5.151,TCP,Block,47212,0.92
N01594,2025-04-02 03:04:18,53.164.8.105,94.176.12.116,HTTPS,Block,40092,0.76
N01595,2025-04-04 16:22:27,197.47.53.159,216.194.175.34,HTTP,Allow,3034,0.89
N01596,2025-04-08 10:46:10,188.71.206.100,20.103.108.155,HTTPS,Reset,19560,0.76
N01597,2025-04-03 08:23:58,100.50.21.129,69.204.11.218,HTTP,Block,8962,0.53
N01598,2025-03-20 03:31:36,83.31.54.220,171.93.210.158,TCP,Reset,18838,0.82
N01599,2025-03-30 06:17:15,201.70.19.168,136.165.151.61,HTTP,Block,8239,0.42
N01600,2025-03-21 12:22:12,207.127.179.91,174.151.225.33,UDP,Block,8323,0.16
N01601,2025-03-22 04:41:00,219.152.109.205,202.180.66.129,HTTPS,Block,418,0.46
N01602,2025-03-27 17:11:52,204.52.186.239,32.17.5.252,HTTPS,Block,42341,0.34
N01603,2025-03-23 10:14:40,158.240.67.26,131.107.55.4,TCP,Allow,2495,0.61
N01604,2025-03-15 06:10:16,205.37.146.149,144.230.46.30,HTTPS,Block,43110,0.96
N01605,2025-04-07 07:38:13,39.59.83.86,174.254.61.96,HTTP,Allow,2801,0.27
N01606,2025-03-21 00:47:32,177.86.157.172,142.49.59.229,HTTP,Allow,22760,0.45
N01607,2025-03-26 08:40:35,200.138.45.36,209.84.85.112,TCP,Block,15290,0.41
N01608,2025-03-17 05:31:44,107.172.232.24,33.107.220.109,HTTPS,Allow,35204,0.43
N01609,2025-03-18 08:31:19,87.128.108.242,15.144.54.25,TCP,Reset,30900,0.21
N01610,2025-04-07 00:16:36,219.182.140.248,150.183.224.69,HTTP,Reset,15713,0.7
N01611,2025-03-15 13:30:45,18.170.67.19,134.159.31.208,TCP,Reset,7676,0.33
N01612,2025-03-28 10:29:07,76.138.79.213,204.2.246.150,HTTP,Allow,18635,0.1
N01613,2025-03-27 17:24:35,13.115.230.108,172.9.8.210,HTTPS,Reset,36175,0.58
N01614,2025-03-27 20:11:14,132.63.127.204,209.194.26.34,ICMP,Block,3739,0.73
N01615,2025-03-22 15:17:24,20.142.70.128,14.223.239.109,TCP,Reset,44605,0.35
N01616,2025-04-11 20:57:29,210.118.71.150,71.119.23.119,HTTP,Block,13821,0.64
N01617,2025-04-09 15:01:30,221.174.251.184,135.190.117.241,TCP,Allow,11098,0.21
N01618,2025-03-21 20:27:13,192.6.150.211,205.46.165.174,TCP,Reset,34856,0.53
N01619,2025-04-04 18:40:05,120.251.99.123,216.158.74.195,UDP,Reset,38353,0.2
N01620,2025-04-09 01:42:13,148.71.114.20,58.225.145.149,HTTP,Reset,31851,0.05
N01621,2025-03-22 16:03:18,63.239.87.198,185.212.58.74,HTTP,Reset,40854,0.72
N01622,2025-03-17 10:02:12,71.131.66.103,129.201.168.39,HTTP,Reset,7235,0.86
N01623,2025-03-18 17:30:50,200.29.131.34,41.208.178.42,ICMP,Block,43610,0.61
N01624,2025-03-30 07:51:02,220.129.243.233,186.86.73.211,HTTP,Block,38958,0.9
N01625,2025-03-31 14:01:53,218.166.238.25,50.127.68.116,TCP,Block,25752,0.33
N01626,2025-03-17 00:56:42,171.67.243.201,137.82.113.29,HTTP,Block,21988,0.71
N01627,2025-03-20 18:10:17,213.219.10.255,6.186.15.174,HTTPS,Allow,39866,0.65
N01628,2025-03-16 02:35:02,98.188.54.26,195.98.247.158,ICMP,Block,19909,0.5
N01629,2025-04-09 17:53:57,218.1.144.116,197.43.79.62,HTTP,Allow,10761,0.78
N01630,2025-03-24 09:16:07,62.229.156.129,145.83.145.171,HTTP,Block,46201,0.8
N01631,2025-04-08 03:13:05,93.183.107.204,7.44.5.93,ICMP,Block,34097,0.08
N01632,2025-03-21 21:04:49,143.9.244.56,33.13.229.145,ICMP,Block,15968,0.02
N01633,2025-04-13 01:54:55,49.255.58.17,26.21.95.175,UDP,Block,30220,0.89
N01634,2025-03-15 01:49:35,29.149.215.92,192.7.152.95,HTTPS,Reset,44728,0.96
N01635,2025-04-05 20:53:59,45.174.74.191,87.97.20.150,HTTP,Allow,5112,0.36
N01636,2025-04-06 03:33:18,133.96.67.82,161.207.51.178,TCP,Reset,21150,0.95
N01637,2025-04-03 08:08:37,68.219.164.24,211.150.228.179,ICMP,Allow,6865,0.44
N01638,2025-03-27 03:21:06,198.185.7.156,132.119.122.103,UDP,Reset,6589,0.14
N01639,2025-04-09 04:21:33,181.218.212.95,205.238.128.16,HTTPS,Reset,40365,0.0
N01640,2025-04-10 12:18:14,35.196.46.95,70.147.38.165,TCP,Block,31724,0.2
N01641,2025-03-28 12:44:58,211.249.77.106,210.140.129.169,HTTP,Block,4356,0.0
N01642,2025-03-23 19:38:59,31.8.221.119,212.160.221.123,UDP,Allow,43622,1.0
N01643,2025-03-16 15:35:54,195.127.194.78,169.104.17.187,ICMP,Reset,4977,0.41
N01644,2025-04-04 06:58:31,171.182.201.195,29.207.36.204,HTTPS,Allow,44627,0.42
N01645,2025-04-10 08:00:45,192.40.215.5,76.6.170.112,HTTP,Reset,4655,0.26
N01646,2025-03-15 09:45:21,206.2.10.63,176.218.2.100,HTTPS,Allow,15459,0.45
N01647,2025-04-13 04:28:51,201.3.85.99,142.223.238.66,ICMP,Reset,38938,0.97
N01648,2025-04-12 01:32:18,18.24.182.251,29.171.9.226,ICMP,Reset,30166,0.05
N01649,2025-03-18 14:37:26,129.22.245.62,81.76.230.238,TCP,Allow,22672,0.83
N01650,2025-04-04 06:53:12,177.97.142.162,195.220.83.246,UDP,Allow,1004,0.8
N01651,2025-04-10 02:15:09,28.71.52.213,182.183.232.163,ICMP,Reset,20758,0.31
N01652,2025-03-15 19:08:34,202.149.40.234,212.161.200.11,HTTP,Block,49092,0.21
N01653,2025-04-12 10:00:17,168.214.163.39,58.49.229.42,TCP,Allow,23165,0.69
N01654,2025-04-11 12:26:19,49.242.254.110,140.241.242.53,TCP,Allow,45488,0.46
N01655,2025-04-09 20:22:00,29.38.103.10,223.4.253.75,UDP,Allow,3398,0.85
N01656,2025-03-26 23:10:08,195.110.165.86,140.28.181.95,HTTP,Allow,14852,0.43
N01657,2025-03-16 05:33:19,207.24.101.68,63.177.38.23,TCP,Allow,997,0.49
N01658,2025-03-27 04:06:53,194.185.167.6,179.191.52.5,ICMP,Reset,21029,0.22
N01659,2025-04-10 15:02:36,214.128.205.65,137.242.2.80,UDP,Block,26901,0.4
N01660,2025-03-30 10:16:15,197.220.119.126,93.84.133.162,HTTP,Reset,2885,0.64
N01661,2025-04-01 22:45:27,177.41.234.190,192.24.191.144,UDP,Allow,19898,0.26
N01662,2025-04-07 10:56:54,180.219.78.194,156.63.103.165,HTTPS,Reset,12786,0.07
N01663,2025-03-26 03:15:01,119.108.191.47,77.165.12.31,UDP,Reset,43782,0.35
N01664,2025-04-02 10:31:06,66.119.142.121,132.206.242.123,HTTPS,Allow,39026,0.34
N01665,2025-04-07 07:51:29,132.4.181.144,113.230.66.209,HTTP,Reset,17201,0.47
N01666,2025-03-20 11:09:47,195.230.54.180,35.11.137.211,ICMP,Block,6046,0.2
N01667,2025-03-29 07:48:12,121.168.26.131,126.0.203.15,HTTP,Allow,13536,0.16
N01668,2025-04-04 19:45:04,167.239.124.189,84.235.107.177,TCP,Allow,26497,0.4
N01669,2025-04-01 09:15:28,54.106.221.225,192.31.166.223,HTTPS,Block,31938,0.09
N01670,2025-03-29 10:57:53,199.251.13.158,87.4.93.34,HTTP,Block,36394,0.91
N01671,2025-03-26 04:25:37,168.133.43.30,209.73.191.28,HTTP,Reset,15723,0.55
N01672,2025-04-03 06:14:04,170.68.52.171,8.44.3.216,HTTP,Allow,24569,0.27
N01673,2025-03-14 16:44:38,196.57.185.154,220.136.231.38,HTTPS,Allow,49380,0.76
N01674,2025-03-23 05:50:34,7.213.18.7,143.214.242.91,HTTPS,Block,31221,0.06
N01675,2025-03-30 16:28:15,191.56.108.79,128.199.234.121,HTTP,Reset,37492,0.35
N01676,2025-04-04 09:40:25,174.21.11.213,115.163.144.54,ICMP,Reset,37706,0.78
N01677,2025-03-27 06:07:00,59.240.178.212,222.46.140.125,TCP,Reset,28391,0.96
N01678,2025-03-28 07:04:54,201.239.69.31,8.227.64.158,HTTPS,Block,24771,0.86
N01679,2025-04-01 04:14:31,118.2.95.173,38.196.165.176,TCP,Allow,39996,0.08
N01680,2025-04-03 17:35:35,196.115.50.75,202.76.127.169,HTTPS,Reset,20642,0.09
N01681,2025-03-16 10:39:31,123.230.129.2,145.5.58.77,TCP,Block,7891,0.3
N01682,2025-04-01 07:18:46,169.94.244.99,104.112.20.174,HTTP,Reset,17151,0.73
N01683,2025-03-31 02:18:34,220.165.183.63,182.107.128.140,ICMP,Block,14521,0.28
N01684,2025-03-27 02:55:14,209.135.181.21,137.201.176.202,HTTPS,Allow,12122,0.61
N01685,2025-03-22 20:53:30,148.190.81.142,148.37.87.215,TCP,Block,20000,0.68
N01686,2025-03-15 05:03:23,169.29.50.175,43.80.96.93,ICMP,Reset,24362,0.38
N01687,2025-03-26 01:22:06,215.170.149.18,217.250.243.204,UDP,Reset,32393,0.83
N01688,2025-04-10 16:50:07,200.134.130.56,219.49.26.212,HTTP,Reset,46369,0.98
N01689,2025-04-10 05:02:27,219.250.251.117,61.238.206.154,HTTPS,Reset,13051,0.49
N01690,2025-03-15 08:34:16,138.32.20.185,179.55.59.0,HTTPS,Reset,38421,0.57
N01691,2025-03-27 09:28:42,213.121.87.107,103.122.139.31,HTTPS,Allow,7484,0.88
N01692,2025-04-10 18:39:50,178.61.80.33,219.177.62.114,ICMP,Block,21435,0.35
N01693,2025-04-08 19:50:58,171.66.145.116,195.210.21.174,HTTP,Reset,6458,0.77
N01694,2025-03-26 02:54:12,215.105.100.143,165.178.192.123,ICMP,Block,11695,0.45
N01695,2025-03-25 02:23:15,222.40.114.179,206.27.66.12,ICMP,Allow,33213,0.62
N01696,2025-03-30 21:25:24,88.208.68.245,5.94.92.38,HTTP,Block,44873,0.47
N01697,2025-04-07 03:02:18,193.77.112.31,5.4.190.148,TCP,Reset,36277,0.68
N01698,2025-03-15 10:30:57,203.144.200.156,197.84.158.163,ICMP,Block,7281,0.87
N01699,2025-04-05 11:19:53,85.252.183.47,221.213.142.61,HTTPS,Block,1376,0.95
N01700,2025-03-24 20:05:16,205.92.49.245,25.233.115.216,ICMP,Reset,28218,0.26
N01701,2025-03-21 02:44:52,222.9.18.226,110.120.225.0,HTTPS,Reset,42176,0.31
N01702,2025-04-08 12:04:17,185.105.40.113,171.134.254.187,HTTPS,Reset,35401,0.87
N01703,2025-03-15 23:08:59,219.38.170.53,191.78.37.208,HTTPS,Allow,14827,0.34
N01704,2025-03-16 03:00:25,204.254.77.241,160.184.92.249,ICMP,Reset,2798,0.79
N01705,2025-04-01 06:07:24,5.131.165.229,191.182.31.214,HTTPS,Allow,195,0.29
N01706,2025-03-26 22:26:02,27.50.86.124,206.37.146.133,HTTPS,Reset,3518,0.83
N01707,2025-04-10 14:03:12,124.107.224.134,129.215.143.37,HTTPS,Block,44589,0.43
N01708,2025-03-30 05:32:40,201.116.119.187,156.114.52.201,TCP,Block,42738,0.36
N01709,2025-03-23 10:17:57,7.221.36.165,198.111.53.101,TCP,Block,42463,0.65
N01710,2025-03-18 11:36:03,49.252.1.110,144.75.38.44,HTTPS,Block,14669,0.82
N01711,2025-03-17 01:29:23,218.57.232.80,222.14.244.23,TCP,Reset,46491,0.09
N01712,2025-03-21 02:46:16,186.68.239.56,214.144.45.108,UDP,Reset,15782,0.27
N01713,2025-03-18 09:59:48,219.93.235.140,156.210.207.242,UDP,Reset,37628,0.48
N01714,2025-03-15 00:32:06,199.188.62.189,223.196.102.237,UDP,Reset,18268,0.64
N01715,2025-03-18 04:59:21,27.50.93.40,205.36.215.217,TCP,Reset,19494,0.0
N01716,2025-03-19 05:17:40,177.147.238.157,194.238.106.234,UDP,Allow,10708,0.25
N01717,2025-03-31 17:47:42,160.26.103.136,149.234.163.121,HTTP,Block,20052,0.22
N01718,2025-03-25 21:06:06,128.162.5.18,218.64.128.194,HTTP,Block,37046,0.88
N01719,2025-04-06 22:42:13,96.16.14.52,213.126.125.128,UDP,Reset,40303,0.39
N01720,2025-04-04 23:40:18,214.233.56.71,120.134.122.82,ICMP,Allow,43672,0.87
N01721,2025-03-27 08:59:38,174.182.50.234,186.116.141.21,HTTP,Block,16072,0.67
N01722,2025-03-31 08:41:59,183.87.30.226,183.108.48.241,ICMP,Allow,3692,0.85
N01723,2025-03-31 17:03:28,59.142.89.46,66.167.101.39,TCP,Allow,21112,0.36
N01724,2025-03-17 19:43:41,118.33.85.139,77.192.7.144,HTTP,Reset,19535,0.01
N01725,2025-03-15 23:25:00,12.32.159.254,110.129.220.222,HTTP,Allow,30211,0.25
N01726,2025-04-04 09:49:09,193.35.171.206,163.3.56.252,ICMP,Block,28643,0.1
